181,-14.371,-34.093,-0.57667
182,-14.364,-33.029,-0.38268
183,-14.769,-33.122,-0.54248
184,-16.809,-29.177,-0.74576
185,-16.101,-27.49,-0.93098
186,-12.667,-29.269,-0.37427
187,-14.094,-27.838,-0.23209
188,-12.303,-28.212,0.045548
189,-15.242,-27.612,0.057279
190,-13.406,-28.103,0.23528
191,-9.8245,-29.699,-0.31402
192,-11.497,-29.214,-0.68864
193,-8.29,-32.456,-0.61821
194,-7.6607,-31.226,-0.32863
195,-10.532,-28.128,-0.40166
196,-12.132,-27.479,0.12076
197,-14.748,-25.521,-0.01402
198,-15.78,-24.643,0.29128
199,-14.028,-26.599,0.36415
200,-14.788,-25.406,0.64403
201,-13.355,-26.29,1.053
202,-13.09,-26.754,1.7153
203,-14.025,-26.138,1.1255
204,-13.467,-25.537,1.4119
205,-11.469,-25.804,1.1265
206,-8.5113,-25.977,0.93372
207,-4.4877,-28.59,1.0809
208,-4.842,-27.801,1.1563
209,-5.0608,-27.471,1.1755
210,-2.4253,-29.547,1.1226
211,-1.8706,-29.808,0.88266
212,-3.6956,-30.392,1.0082
213,-1.8831,-30.384,0.80443
214,-2.8775,-29.842,0.66418
215,-3.2792,-33.197,1.4818
216,-0.30626,-33.64,1.4733
217,-1.7873,-33.16,1.965
218,-2.2689,-34.186,1.8757
219,-1.5908,-34.082,1.7595
220,-1.3365,-35.914,2.2606
221,-2.5057,-35.934,2.2014
222,-1.5272,-36.241,1.7554
223,-1.5646,-38.009,2.2602
224,-2.4979,-39.228,2.4199
225,-2.056,-38.405,2.4404
226,-4.6338,-40.672,2.8714
227,-2.4143,-40.757,3.3292
228,-4.6298,-40.209,4.0986
229,-3.9972,-40.643,3.6353
230,-1.9547,-40.728,4.1826
231,-0.35264,-39.456,3.9647
232,-2.0474,-39.429,3.7527
233,1.4936,-39.337,3.8678
234,2.1435,-39.564,4.6825
235,2.5054,-39.014,4.233
236,2.8361,-37.83,3.8779
237,2.2069,-37.534,3.9761
238,2.974,-36.688,4.1516
239,2.7902,-36.609,3.8329
240,3.1116,-36.311,2.6493
241,2.2784,-37.117,3.3974
242,2.1884,-36.519,3.198
243,1.5498,-36.078,3.199
244,1.627,-36.347,3.3854
245,0.28113,-35.475,3.2132
246,1.1905,-36.802,4.1123
247,0.76442,-35.965,4.3834
248,2.0492,-36.391,4.5548
249,0.80423,-35.451,4.4385
250,1.1845,-35.103,4.9424
251,0.38547,-34.215,4.6683
252,1.3533,-35.236,4.4414
253,2.6587,-34.54,4.6795
254,0.95874,-34.837,5.236
255,1.8552,-33.089,4.9929
256,1.545,-32.471,5.2237
257,4.7826,-34.244,6.4079
258,2.6874,-34.147,8.1179
259,1.1918,-32.661,8.3121
260,3.96,-31.311,8.4923
261,3.538,-30.216,8.2863
262,4.3231,-28.826,8.6942
263,3.5072,-27.415,9.4244
264,4.4781,-26.875,9.4747
265,6.5215,-26.329,9.8384
266,3.9355,-25.711,9.4935
267,2.9612,-23.784,9.7278
268,3.73,-24.133,9.3557
269,3.7136,-23.38,9.224
270,3.2246,-23.146,9.1752
271,2.9184,-22.967,9.5624
272,2.9283,-22.082,9.3367
273,2.598,-20.509,8.5649
274,3.8901,-19.901,8.7091
275,3.9704,-19.136,8.5699
276,2.7884,-18.877,8.7687
277,3.3004,-19.007,8.6214
278,0.73937,-17.341,8.9114
279,-0.51605,-19.34,9.204
280,-0.17477,-18.052,9.4816
281,1.1305,-19.605,9.6822
282,12.116,-10.262,7.1712
283,11.843,-11.4,7.1306
284,10.958,-11.022,6.7703
285,11.411,-11.428,6.5584
286,12.747,-12.105,7.002
287,10.05,-11.175,6.6942
288,10.755,-10.617,6.6847
289,9.2642,-11.517,6.5558
290,11.479,-11.397,6.8949
291,12.136,-11.122,6.8072
292,10.648,-10.864,6.9099
293,10.448,-9.9942,6.785
294,10.987,-10.543,7.0426
295,11.806,-10.41,6.7925
296,12.69,-11.192,6.5624
297,12.541,-10.222,6.6468
298,12.624,-10.838,6.3796
299,12.447,-9.466,6.4911
300,12.476,-9.5112,6.3237
301,12.488,-9.9474,5.9104
302,13.155,-10.204,5.7012
303,12.858,-9.4206,5.8969
304,13.165,-10.576,6.2414
305,11.217,-10.83,6.7518
306,12.963,-10.632,6.8342
307,13.009,-11.669,7.0589
308,11.977,-11.477,7.4711
309,10.45,-12.367,7.5529
310,12.556,-11.63,7.7444
311,10.861,-11.897,7.6291
312,12.084,-12.2,7.6775
313,11.926,-13.011,8.1845
314,13.709,-12.201,8.2081
315,12.155,-13.13,7.8351
316,10.292,-12.101,7.6717
317,11.572,-13.324,7.6934
318,12.274,-13.719,7.6651
319,13.111,-13.452,7.8234
320,13.305,-12.865,7.55
321,13.816,-13.224,7.5355
322,14.031,-11.79,6.5585
323,13.084,-12.306,6.8759
324,12.086,-13.227,7.0745
325,11.561,-12.833,7.2303
326,14.54,-13.08,7.4762
327,14.437,-14.564,7.8154
328,12.455,-14.007,8.1165
329,14.859,-14.815,8.8112
330,13.631,-15.227,8.9217
331,14.406,-14.054,9.3211
332,16.866,-13.862,9.6998
333,15.069,-13.471,9.9966
334,16.557,-14.41,10.215
335,15.938,-14.409,10.425
336,16.245,-14.021,10.61
337,14.683,-15.332,10.324
338,15.583,-17.53,11.051
339,15.082,-18.631,11.384
340,14.658,-18.986,11.132
341,13.111,-21.23,10.794
342,14.398,-22.579,11.007
343,11.675,-24.954,9.9932
344,11.2,-27.126,9.5925
345,8.9256,-32.459,8.8173
346,6.692,-35.087,7.3514
347,6.9275,-40.694,6.6364
348,3.375,-41.42,5.7733
349,-0.43019,-40.867,9.2924
350,-9.2786,-42.171,19.46
351,-12.529,-33.14,18.892
352,-16.039,-35.823,16.243
353,-16.563,-32.776,12.442
354,-18.364,-27.452,11.877
355,-19.632,-22.16,10.081
381,4.2854,-34.951,3.5079
382,11.007,-33.069,2.6881
383,8.8931,-28.161,3.7097
384,8.184,-24.061,4.0868
385,7.7931,-23.285,4.7292
386,8.0328,-19.971,5.1601
387,7.0103,-19.466,5.9058
388,5.1731,-18.571,5.9231
389,7.2185,-18.398,6.5579
390,6.6591,-17.962,6.6396
391,7.4449,-17.973,6.5312
392,4.9545,-17.951,6.4059
393,5.0952,-16.439,6.3062
394,7.429,-16.775,6.1014
395,10.683,-16.132,6.1652
396,11.325,-15.186,5.7308
397,13.075,-14.417,5.3084
398,15.736,-14.625,4.9463
399,16.253,-14.302,5.1171
400,17.532,-14.131,4.801
401,16.616,-14.387,5.5022
402,21.509,-14.011,5.4658
403,22.229,-14.135,5.9999
404,21.1,-13.377,6.665
405,21.41,-12.521,6.2633
406,22.3,-12.957,5.7617
407,22.721,-13.576,5.6565
408,24.954,-13.372,5.327
409,24.527,-13.33,5.212
410,23.051,-12.156,5.1871
411,22.217,-11.246,5.4896
412,21.622,-11.603,6.1559
413,21.929,-11.845,6.0182
414,20.637,-11.455,6.1446
415,18.666,-11.948,5.2955
416,19.516,-12.202,4.7753
417,20.936,-12.034,4.3084
418,21.136,-13.215,4.4976
419,19.261,-14.669,4.5262
420,19.904,-13.753,4.7506
421,18.163,-13.996,5.598
422,16.51,-13.853,5.859
423,17.872,-13.714,5.9615
424,15.837,-12.465,5.7097
425,16.739,-13.449,5.8425
426,16.282,-13.128,5.2775
427,15.96,-12.253,5.1962
428,15.658,-12.841,4.6255
429,13.948,-12.267,4.1505
430,13.912,-13.396,4.1634
431,12.918,-12.716,4.3157
432,11.494,-12.632,4.444
433,8.584,-12.006,4.9162
434,7.7002,-11.572,5.6073
435,8.2189,-11.49,6.5075
436,7.8842,-11.642,7.602
437,5.7167,-10.122,7.7337
438,7.1206,-11.457,8.4675
439,8.6488,-11.457,8.5167
440,7.7596,-12.578,8.1182
441,6.4746,-11.364,8.7655
442,8.0547,-11.553,8.3375
443,6.3252,-10.816,7.9831
444,6.9672,-11.46,7.0084
445,8.5303,-10.31,6.5416
446,8.711,-10.574,6.7717
447,8.2316,-10.149,6.6716
448,9.4427,-9.8755,6.5535
449,8.3806,-10.134,6.5588
450,9.4294,-10.491,6.4652
451,9.1924,-11.581,6.336
452,8.5551,-11.643,6.3112
453,8.3681,-11.106,5.9845
454,9.3212,-12.254,6.3881
455,8.1761,-11.986,5.9889
456,7.3971,-12.882,6.0811
457,7.792,-12.706,6.1994
458,7.9343,-12.43,5.918
459,6.8137,-12.189,5.6706
460,7.045,-12.686,5.3456
461,6.7359,-11.762,5.0827
462,7.3157,-11.35,4.4228
463,8.7958,-11.98,4.2611
464,8.0226,-16.944,0.91834
465,11.485,-18.028,1.2626
466,10.9,-16.753,0.88191
467,12.054,-16.316,0.90892
468,14.393,-15.481,0.9362
469,11.852,-13.417,1.1038
470,14.172,-13.724,1.0277
471,13.111,-13.021,0.57266
472,14.836,-11.272,0.30088
473,10.665,-11.745,0.62806
474,10.775,-11.174,1.2275
475,8.1657,-11.275,1.2811
476,7.3039,-11.243,2.262
477,7.7407,-12.278,2.4961
478,8.506,-12.475,2.8554
479,10.669,-12.142,3.4569
480,10.169,-9.9757,3.6425
481,10.003,-11.943,4.1309
482,9.9703,-10.336,4.2398
483,11.947,-7.6792,4.3595
484,13.137,-6.611,4.0295
485,14.093,-4.0847,3.4661
486,14.532,-2.9307,2.7846
487,15.462,-3.1944,2.5642
488,16.723,-1.6789,2.1355
489,15.619,-1.3478,1.7004
490,15.803,-1.4643,2.0186
491,15.535,-0.85127,2.1087
492,16.746,3.7345,2.5342
493,18.144,6.3049,3.9951
494,15.745,9.0922,4.7294
495,15.089,12.393,6.4064
496,15.896,12.43,7.45
497,13.199,15.144,7.8579
498,16.005,17.764,8.6421
499,15.616,16.631,8.8246
500,17.229,16.109,8.7495
501,14.385,17.274,7.7675
502,14.915,17.66,8.2654
503,14.545,17.39,7.4866
504,16.491,16.418,7.2336
505,16.937,17.955,6.2
506,14.881,18.556,5.4924
507,16.998,19.138,4.1328
508,15.145,18.953,3.0459
509,12.47,20.476,2.3366
510,16.384,20.518,2.3324
511,14.637,19.169,2.5327
512,13.788,15.655,2.2511
513,17.455,11.995,2.3199
514,21.147,7.9613,1.7949
515,22.078,4.2179,1.7855
516,19.715,3.6031,0.73227
517,19.538,-0.32113,-0.031315
518,20.275,-1.9742,-0.78342
519,17.39,-4.1657,-1.1465
520,17.171,-4.6304,-1.5186
521,19.264,-4.7776,-1.5557
522,19.663,-4.926,-2.1936
523,18.883,-4.6813,-2.147
524,19.676,-5.0286,-2.1467
525,18.882,-5.6769,-2.4319
526,19.7,-5.4779,-1.993
527,17.665,-5.9963,-1.4813
528,18.526,-6.2158,-1.373
529,16.67,-7.5584,-0.90127
530,15.573,-7.8332,-0.48213
531,16.895,-7.801,-0.061129
532,17.889,-8.8405,-0.092701
533,18.037,-9.534,0.94455
534,16.956,-8.9948,0.78962
535,16.502,-10.671,1.0803
536,15.291,-10.958,0.75881
537,17.245,-11.449,0.50904
538,18.467,-10.631,-0.0041669
539,16.058,-10.357,-0.20973
540,15.705,-11.344,-0.29902
541,16.513,-10.268,-0.5809
542,14.558,-10.945,-0.67509
543,14.644,-10.739,-0.45204
544,14.917,-10.596,-0.79999
545,15.31,-10.54,-0.82494
546,13.985,-12.009,-0.98385
547,12.373,-10.798,-0.78828
548,15.005,-10.464,-0.69362
549,16.641,-11.345,-1.1692
550,15.89,-12.15,-1.4097
551,16.814,-12.931,-1.6554
552,18.942,-11.514,-2.8756
553,18.682,-12.627,-3.0129
554,20.04,-10.712,-3.8166
555,21.154,-10.928,-4.8517
556,18.917,-12.407,-5.7152
557,19.195,-11.312,-7.1051
558,19.304,-10.323,-8.196
559,19.179,-10.598,-9.2903
560,18.293,-10.875,-9.2971
561,20.181,-9.681,-10.557
562,18.958,-9.443,-10.691
563,17.277,-8.9723,-10.484
564,15.304,-9.7404,-9.7264
565,15.993,-9.8173,-9.1325
566,16.619,-10.468,-8.2198
567,16.368,-12.128,-7.3555
568,15.967,-12.91,-6.0572
569,21.184,-11.453,-6.8222
571,1.3378,-24.442,-4.7718
572,-1.5878,-37.58,-5.7925
573,-1.6647,-38.567,-5.8396
574,-0.34437,-40.433,-5.1408
575,2.0163,-41.367,-4.8695
576,1.5178,-41.964,-4.2901
577,1.5851,-38.961,-4.2426
578,0.40211,-39.694,-4.0051
579,2.1416,-41.866,-3.7388
580,1.6675,-40.082,-2.9529
581,2.3581,-43.062,-3.9121
582,-0.99298,-38.057,-3.5487
583,-3.7,-33.435,-2.0464
584,-1.1753,-29.263,-1.4426
585,-0.42662,-24.51,-0.94565
586,1.555,-20.301,-0.21234
587,1.0503,-14.658,0.84243
588,3.537,-8.8739,1.7703
589,4.2246,-4.6848,1.8937
590,3.4702,1.0351,2.5417
591,4.5116,6.7012,2.8045
592,2.0983,8.4507,3.2688
593,1.0769,10.703,3.1585
594,0.51434,14.004,3.4333
595,0.055084,15.73,3.4628
596,-0.20452,17.851,3.7583
597,0.84666,20.534,3.8526
598,0.71641,22.005,4.5138
599,0.075658,24.602,5.0421
600,-1.5281,25.941,5.568
601,-2.1207,26.517,5.4832
602,-2.3675,27.316,5.2674
603,-2.4946,27.175,5.2961
604,-3.6142,27.142,5.1716
605,-3.2898,28.73,4.71
606,-5.1253,28.778,5.2058
607,-5.2918,29.954,4.6707
608,-4.875,30.071,4.581
609,-5.5226,30.014,4.7765
610,-5.8736,29.807,4.8619
611,-4.6849,28.735,5.318
612,-5.151,28.487,5.4781
613,-5.6177,28.84,5.3883
614,-4.4313,28.554,5.7997
615,-6.1847,27.419,5.8029
616,-4.5374,26.943,5.4688
617,-2.8519,25.478,5.3768
618,-3.0307,25.963,5.465
619,-2.9934,25.783,5.1163
620,-2.7911,25.246,4.899
621,-3.3358,25.265,5.3605
622,-0.58602,23.566,5.3023
623,0.01073,22.17,5.4964
624,0.40261,19.775,5.7484
625,2.1885,16.041,6.0814
626,5.2769,12.673,5.8794
627,7.8121,6.3329,6.3125
628,6.1015,3.5887,5.4949
629,8.7605,-3.175,5.0167
630,5.1962,-12.16,4.2466
631,4.1179,-16.44,2.7345
632,2.4294,-21.708,1.4535
633,-3.1418,-29.731,1.3878
634,-1.0108,-38.162,0.34605
635,-1.1015,-41.045,1.2821
636,-3.3234,-44.18,1.6206
637,-6.4135,-39.721,1.4552
638,-7.6007,-38.35,0.42233
639,-6.8278,-36.004,-2.2488
640,-9.3424,-33.476,-2.3824
641,-10.412,-32.92,-1.8871
642,-10.181,-32.179,-2.7302
643,-10.418,-31.719,-2.682
644,-10.819,-31.429,-3.0978
645,-8.9758,-33.85,-2.1659
646,-12.266,-34.606,-1.8017
647,-13.318,-30.829,-0.96212
648,-14.349,-31.995,-0.77264
649,-12.304,-32.347,-0.86146
650,-13.405,-32.099,-1.1764
651,-11.941,-33.012,-1.4227
652,-13.744,-31.569,-0.77835
653,-13.193,-31.911,-0.75821
654,-14.533,-31.003,-0.79472
655,-14.419,-30.475,-1.5823
656,-13.584,-31.018,-1.815
657,-12.943,-30.91,-1.4509
658,-11.021,-31.668,-2.0616
659,-7.8657,-32.949,-2.4247
660,-5.5379,-32.827,-2.2682
661,-4.1215,-32.952,-1.9738
662,-6.335,-29.546,-1.7822
663,-5.9117,-27.368,-2.4598
664,-5.1716,-28.396,-1.8372
665,-8.9231,-26.144,-0.13414
666,-6.5366,-27.241,0.8911
667,-5.6964,-26.054,1.2598
668,-2.4525,-19.266,1.4829
669,-0.74586,-13.516,2.0513
670,1.3205,-9.3769,2.2119
671,2.5885,-4.1301,2.6915
672,4.9872,-1.3259,2.9355
673,4.0917,4.0394,3.7062
674,6.0717,6.0986,3.4482
675,6.3444,8.4221,3.7461
676,5.5286,9.0034,4.2988
677,4.9464,9.6207,3.8947
678,5.973,8.893,3.9927
679,5.5733,8.1389,3.3466
680,5.8857,8.4578,3.524
681,6.2167,7.2214,3.2481
682,7.5617,5.1614,3.2243
683,6.3865,3.3562,2.8311
684,8.9316,1.0848,2.5755
685,8.6903,-2.2145,2.5742
686,3.7861,-7.8797,2.0634
687,2.4276,-12.496,2.1493
688,2.6543,-17.205,1.5437
689,2.0219,-19.832,1.0114
690,0.79335,-23.983,0.24525
691,0.034902,-28.499,-0.77333
692,-1.4765,-34.298,-1.3301
693,-3.1475,-36.396,-1.1392
694,-4.6912,-39.206,-0.93808
695,-6.9085,-39.671,-0.5545
696,-10.32,-41.48,0.17636
697,-9.3479,-45.074,0.28289
698,-9.7084,-45.487,0.26572
699,-8.8945,-45.21,0.48288
700,-9.1965,-44.268,1.3586
701,-8.5904,-43.513,1.226
702,-6.8269,-42.912,1.2892
703,-6.9321,-44.846,1.5273
704,-5.0179,-43.262,1.5734
705,-4.8785,-42.418,-0.092444
706,-4.446,-42.06,-1.0575
707,-6.4206,-41.311,-1.3457
708,-4.9479,-41.416,-1.4777
709,-7.1325,-38.696,-1.9359
710,-5.9471,-40.364,-2.184
711,-7.44,-40.194,-1.4431
712,-6.9833,-40.257,-1.905
713,-7.5606,-39.686,-1.2187
714,-6.2376,-38.479,-1.9301
715,-7.0047,-38.588,-1.7916
716,-7.5218,-39.354,-1.6059
717,-8.1754,-38.151,-2.2013
718,-3.1925,-37.881,-3.4544
719,-7.3923,-37.169,-1.7943
720,-6.3734,-36.121,-2.315
721,-5.645,-37.223,-2.134
722,-5.7204,-35.826,-1.9008
723,-5.6949,-34.194,-3.0126
724,-6.0965,-34.917,-2.1154
725,-4.273,-34.434,-1.9058
726,-3.2961,-33.626,-1.8437
727,-6.3539,-35.611,-1.9374
728,-3.6956,-38.754,-1.3798
729,-3.7502,-38.749,-1.6325
730,-1.9286,-38.546,-3.4904
731,-2.9308,-38.867,-3.3663
732,-2.95,-37.116,-3.6611
733,-4.209,-37.417,-3.193
734,-3.6867,-35.894,-3.3892
735,-4.3889,-33.568,-2.6889
736,-4.8843,-34.337,-2.5865
737,-5.2291,-34.847,-1.7418
738,-4.9954,-33.381,-1.3306
739,-5.0339,-33.758,-0.70955
740,-6.3164,-33.765,-0.82719
741,-5.5366,-33.475,-0.8267
742,-4.8814,-35.41,-0.56437
743,-5.7629,-36.836,0.64171
744,-4.066,-38.679,0.24821
745,-4.6421,-43.945,2.2953
746,-4.8508,-44.744,2.4239
747,-4.3194,-46.798,2.7869
748,-7.8971,-48.681,4.6067
749,-6.6772,-46.638,2.7152
750,-7.7261,-46.302,3.0198
751,-7.5912,-45.858,4.0451
752,-7.6979,-48.109,3.9404
753,-6.377,-47.797,4.4206
754,-3.5805,-47.681,4.3622
755,-5.702,-46.697,5.5751
756,-9.5807,-45.799,6.8423
757,-5.8875,-47.092,8.4089
758,-7.229,-44.594,8.2634
759,-6.0598,-43.931,9.2333
760,-5.9997,-41.475,9.3893
761,-6.919,-42.944,10.077
762,-7.5657,-41.105,11.128
763,-5.8008,-42.43,10.855
764,-8.0631,-42.225,11.696
765,-7.6406,-41.914,11.969
766,-6.3023,-39.188,10.971
767,-7.2294,-40.722,12.116
768,-7.0102,-38.68,12.332
769,-6.5482,-39.392,12.037
770,-4.7461,-36.787,11.528
771,-4.1073,-35.515,12.142
772,-3.6783,-32.642,11.755
773,-4.3942,-31.841,11.615
774,-3.2858,-30.1,11.663
775,-2.9063,-27.588,11.962
776,-2.9186,-27.476,12.385
777,-3.6296,-28.426,12.154
778,-3.3424,-25.731,11.416
779,-2.8076,-25.252,11.27
780,-3.7628,-25.165,13.152
781,-6.7736,-23.948,12.42
782,-3.4097,-24.51,13.123
783,-5.0084,-23.851,12.513
784,-6.3593,-23.329,12.224
785,-7.0391,-21.376,12.035
786,-5.8664,-21.088,12.923
787,-5.32,-21.451,12.99
788,-3.1311,-21.196,14.107
789,-2.4372,-20.656,13.637
790,-3.8968,-22.711,15.049
791,-3.8858,-22.53,15.2
792,-2.2423,-24.148,15.96
793,-0.54762,-22.933,14.693
794,-0.84276,-22.213,14.112
795,-1.5549,-22.353,13.923
796,9.0165,-6.9549,-0.55919
797,8.2964,-10.878,-0.44455
798,8.3344,-12.077,-0.26168
799,8.1621,-12.179,-0.43888
800,8.4219,-11.179,0.071843
801,5.8323,-12.446,0.34201
802,4.6148,-11.326,0.59303
803,6.8964,-12.236,0.50724
804,8.5828,-11.397,0.09457
805,7.3451,-10.138,-0.43815
806,7.966,-11.072,-1.1596
807,9.9915,-11.762,-1.1535
808,9.7421,-11.078,-1.479
809,8.6428,-10.719,-1.6068
810,10.449,-9.9725,-2.2724
811,9.5221,-10.134,-2.1101
812,8.0651,-10.432,-1.6078
813,8.6449,-10.444,-1.8373
814,7.5618,-10.494,-1.1728
815,8.1527,-10.058,-1.2613
816,9.05,-10.715,-1.6202
817,8.4681,-11.691,-1.2029
818,8.8791,-11.853,-1.3742
819,8.7026,-11.424,-1.7685
820,10.077,-12.243,-1.4058
821,7.5728,-11.663,-1.9353
822,8.5191,-12.363,-1.5937
823,8.6023,-11.242,-1.7648
824,9.02,-11.982,-1.8484
825,8.0592,-11.976,-1.5719
826,8.941,-11.006,-1.4706
827,7.8753,-11.282,-0.76587
828,8.3116,-12.635,-0.48039
829,9.4244,-11.964,-0.47006
830,10.111,-12.496,-1.1551
831,10.245,-12.178,-2.0392
832,9.2437,-11.521,-1.7029
833,9.0743,-13.239,-2.2463
834,8.9604,-12.823,-1.8166
835,8.0669,-12.614,-2.2369
836,7.8084,-13.454,-1.0402
837,7.4795,-13.613,-0.79892
