49,-8.0906,-40.188,-1.6405,0.49546,0.62142,0.78127
50,-10.772,-39.014,-1.2189,0.54258,0.64629,0.76486
51,-12.198,-39.183,-1.3419,0.54779,0.61856,0.75798
52,-14.044,-37.522,-0.78799,0.57317,0.62938,0.74905
53,-14.948,-35.862,-1.2741,0.65299,0.70979,0.73328
54,-14.688,-37.716,-1.1665,0.63645,0.70749,0.72345
55,-11.778,-40.843,-1.2318,0.61943,0.72213,0.72787
56,-12.689,-38.501,-1.035,0.6474,0.71584,0.72434
57,-12.264,-38.278,-1.4529,0.6294,0.69597,0.72426
58,-11.571,-37.607,-1.727,0.6425,0.73886,0.72532
59,-10.898,-37.453,-1.6343,0.7963,0.80231,0.72791
60,-9.8806,-39.658,-1.9952,0.76983,0.8578,0.70048
61,-9.1854,-40.584,-2.2819,0.73732,0.84187,0.7178
62,-10.034,-38.711,-2.0303,0.79766,0.83747,0.71341
63,-10.234,-38.534,-2.3945,0.74815,0.81792,0.73518
64,-10.128,-39.2,-2.3083,0.80299,0.90021,0.72805
65,-8.6147,-40.603,-2.1301,0.69046,0.72924,0.72441
66,-9.0406,-40.148,-2.3832,0.761,0.81617,0.72805
67,-12.638,-37.365,-2.9371,0.6011,0.74009,0.73522
68,-11.045,-40.877,-1.6534,0.57778,0.77721,0.7369
69,-12.404,-38.432,-2.1983,0.6856,0.82845,0.74908
70,-12.632,-39.625,-2.2988,0.61525,0.78333,0.73801
71,-12.554,-40.351,-1.9327,0.59419,0.7919,0.74587
72,-14.919,-38.382,-1.8786,0.6346,0.80861,0.74845
73,-12.807,-39.993,-1.7602,0.59011,0.79659,0.75116
74,-8.0357,-41.537,-2.1087,0.45356,0.66096,0.75961
75,-8.9006,-40.069,-0.21519,0.21768,0.23033,0.76584
76,-5.9183,-40.467,-1.129,0.2374,0.25503,0.76697
77,-4.6397,-40.517,-0.86766,0.26472,0.27095,0.77626
78,-4.9635,-41.499,-0.38111,0.28257,0.27334,0.7719
79,-6.268,-42.012,-0.85354,0.27803,0.27292,0.7618
80,-6.992,-41.854,-0.56477,0.30616,0.31653,0.75082
81,-5.402,-43.845,-0.069718,0.34896,0.36303,0.75034
82,-5.7048,-42.817,-0.26709,0.36806,0.38098,0.75582
83,-5.1001,-42.493,-1.1166,0.42728,0.44504,0.77626
84,-7.0383,-43.311,0.11464,0.36217,0.37644,0.75054
85,-5.3535,-44.8,-0.67441,0.42195,0.48861,0.75105
86,-6.0759,-46.521,0.078474,0.39037,0.43649,0.74032
87,-7.5191,-46.97,0.78733,0.46109,0.5587,0.72515
88,-6.6795,-48.128,1.8739,0.41821,0.53943,0.71618
89,-7.1198,-48.644,1.1453,0.42215,0.58844,0.69531
90,-5.7536,-48.215,-0.080849,0.45564,0.66602,0.70749
91,-4.7162,-47.666,-0.34231,0.53706,0.73956,0.71313
92,-2.1294,-46.926,-2.4494,0.65013,0.91647,0.73581
93,-3.4432,-45.385,-2.5412,0.67976,0.92143,0.73683
94,-2.3131,-45.421,-2.8619,0.61031,0.92764,0.74933
95,-1.4499,-44.434,-3.8123,0.64365,0.89976,0.76125
96,-1.6886,-43.638,-3.7284,0.58958,0.88445,0.7458
97,-1.7188,-43.059,-4.4464,0.76881,1.0238,0.77657
98,-3.6694,-42.161,-3.9555,0.8278,1.0894,0.76904
99,-3.6561,-44.315,-3.6141,0.83158,1.0782,0.76944
100,-6.815,-44.482,-3.7388,0.82002,1.1155,0.79291
101,-7.6256,-41.866,-4.5162,0.90451,1.1122,0.81808
102,-6.3188,-43.313,-4.5327,0.82746,1.0036,0.85414
103,-6.0617,-44.081,-4.6871,0.74741,0.96432,0.84483
104,-6.4859,-43.689,-4.8024,0.7895,0.98313,0.87135
105,-5.1729,-43.529,-5.3024,0.84897,1.0222,0.86468
106,-5.7017,-43.337,-5.719,0.87839,1.0886,0.87233
107,-5.5311,-42.861,-5.7503,0.8395,1.0615,0.88725
108,-5.5399,-40.443,-6.4872,0.94611,1.1423,0.88254
109,-5.5096,-42.171,-6.1733,0.9408,1.1313,0.88098
110,-5.762,-40.684,-6.1344,1.0287,1.2432,0.86672
111,-4.243,-39.182,-7.121,0.99455,1.1892,0.8611
112,1.2603,-42.35,-8.9519,0.88181,1.1251,0.87013
113,-0.64651,-36.507,-7.6338,1.0167,1.1222,0.86915
114,-1.798,-33.557,-7.1455,0.914,1.0624,0.89858
115,-2.3398,-29.698,-6.811,0.95561,1.0482,0.91227
116,1.2663,-25.818,-7.9913,1.0388,1.0497,0.95301
117,4.1381,-25.436,-7.8637,0.98619,0.99474,1.0022
118,4.3296,-23.321,-6.9548,0.96519,0.95488,0.97077
119,8.3806,-19.074,-6.2115,0.40236,0.36133,1.0071
120,9.5957,-13.618,-4.8154,0.30158,0.26555,1.0647
121,11.896,-10.545,-3.4775,0.36279,0.28269,1.1159
122,12.036,-6.7389,-1.7175,0.57896,0.52075,1.1569
123,13.397,-2.9671,-1.2189,0.71354,0.68292,1.1674
124,13.662,2.0741,0.28681,0.83148,0.75804,1.1683
125,14.675,4.7731,0.086141,0.90316,0.84641,1.1758
126,14.522,6.4594,1.186,0.90407,0.87423,1.1716
127,13.726,7.8698,1.2971,0.95873,0.85158,1.1677
128,14.826,7.4525,0.90804,0.98122,0.90786,1.1666
129,12.581,8.1928,1.72,0.991,0.88434,1.1674
130,13.926,7.8854,1.3645,1.0054,0.87776,1.1798
131,14.39,6.4714,1.2443,0.95409,0.87159,1.1816
132,12.077,4.9586,1.7446,0.94043,0.88043,1.1758
133,10.6,4.627,1.9047,0.94158,0.88339,1.1806
134,12.187,4.3174,2.0815,0.94484,0.87057,1.1766
135,10.491,5.9944,2.0255,0.99554,0.88438,1.1805
136,11.828,4.5478,2.0276,1.0185,0.93532,1.1846
137,11.704,4.6263,2.4688,0.92313,0.863,1.1802
138,9.7907,4.7929,2.974,0.84744,0.83597,1.1878
139,10.839,5.9459,2.9187,0.89984,0.84647,1.1937
140,10.307,6.2776,3.7553,0.91482,0.85564,1.189
141,9.6023,7.9833,3.8654,0.98468,0.91775,1.1785
142,9.8825,7.9252,4.2965,0.97973,0.9095,1.1786
143,7.797,8.7523,4.3236,0.92487,0.8858,1.1659
144,8.3592,8.5594,4.582,0.96169,0.87138,1.16
145,8.4725,8.6326,4.5624,0.99664,0.88308,1.158
146,9.2957,9.0343,4.4756,0.9347,0.85346,1.1587
147,9.5234,8.1202,4.5101,0.98858,0.90548,1.1582
148,11.418,6.7142,4.6098,0.74912,0.69565,1.1813
149,8.2684,3.771,4.7665,0.30463,0.33021,1.1692
150,9.9142,3.0129,4.8466,0.10009,0.13627,1.184
151,9.1299,-2.0771,4.5582,0.056052,0.080118,1.18
152,5.8997,-8.3678,3.4554,0.068185,0.091553,1.1742
153,5.3649,-14.276,2.7797,0.13453,0.084316,1.1464
154,5.2157,-20.837,1.2088,0.3385,0.30016,1.0857
155,6.6958,-26.256,-0.44408,0.49736,0.47463,0.98278
156,-3.7715,-29.899,-0.73702,0.61898,0.69832,0.93386
157,-6.2564,-33.928,-0.62596,0.68666,0.78795,0.91739
158,-5.3014,-35.833,-1.6883,0.59637,0.74291,0.8664
159,-6.215,-35.944,-2.3234,0.78185,0.9306,0.86748
160,-6.1577,-39.673,-1.9779,0.74808,0.91588,0.82141
161,-6.7965,-39.375,-2.4475,0.81358,0.9994,0.832
162,-6.4173,-40.453,-2.4805,0.74392,0.92382,0.84291
163,-10.128,-40.156,-2.6083,0.77745,0.95588,0.87156
164,-7.7692,-41.033,-3.4331,0.65285,0.88166,0.8875
165,-8.3714,-36.922,-3.261,0.77877,0.94023,0.88817
166,-8.9256,-38.934,-3.6415,0.61227,0.78361,0.89486
167,-10.138,-38.226,-3.634,0.73007,0.9283,0.89471
168,-11.209,-36.449,-3.3709,0.7174,0.89549,0.86541
169,-10.678,-38.507,-2.7166,0.7118,0.87797,0.86024
170,-14.661,-35.341,-2.4936,0.79465,0.928,0.84169
171,-14.589,-35.462,-2.647,0.76991,0.92352,0.8234
172,-16.544,-33.301,-2.4221,0.79879,0.92063,0.82602
173,-17.622,-33.673,-1.715,0.83325,0.95264,0.83374
174,-17.546,-32.9,-1.7916,0.84317,0.95729,0.82325
175,-18.211,-32.621,-1.9438,0.87857,1.05,0.81003
176,-19.559,-32.965,-1.2492,0.82021,1.0231,0.82228
177,-20.552,-32.129,-1.3928,0.87274,1.0588,0.79344
178,-20.174,-31.926,-0.84375,0.92699,1.1198,0.78959
179,-21.424,-29.167,-1.0555,0.88725,1.0778,0.78377
180,-15.66,-33.997,-0.43931,0.6808,0.83097,0.79933
181,-14.371,-34.093,-0.57667,0.62803,0.7377,0.78572
182,-14.364,-33.029,-0.38268,0.68133,0.75856,0.80103
183,-14.769,-33.122,-0.54248,0.70259,0.79408,0.81715
184,-16.809,-29.177,-0.74576,0.77442,0.81955,0.81845
185,-16.101,-27.49,-0.93098,0.7674,0.90218,0.80828
186,-12.667,-29.269,-0.37427,0.75797,0.92588,0.80182
187,-14.094,-27.838,-0.23209,0.88161,1.0574,0.78817
188,-12.303,-28.212,0.045548,0.79218,0.94429,0.78827
189,-15.242,-27.612,0.057279,0.82231,1.013,0.79818
190,-13.406,-28.103,0.23528,0.87438,1.023,0.79774
191,-9.8245,-29.699,-0.31402,0.80846,1.0022,0.78004
192,-11.497,-29.214,-0.68864,0.78952,0.93109,0.75551
193,-8.29,-32.456,-0.61821,0.80982,1.002,0.76169
194,-7.6607,-31.226,-0.32863,0.7909,0.93251,0.77332
195,-10.532,-28.128,-0.40166,0.83665,0.90931,0.79192
196,-12.132,-27.479,0.12076,0.91723,0.96688,0.76219
197,-14.748,-25.521,-0.01402,0.93811,1.0334,0.76467
198,-15.78,-24.643,0.29128,0.89273,1.0094,0.7659
199,-14.028,-26.599,0.36415,0.89164,0.99035,0.76002
200,-14.788,-25.406,0.64403,0.90572,1.0535,0.77149
201,-13.355,-26.29,1.053,0.95428,1.084,0.76173
202,-13.09,-26.754,1.7153,0.89847,1.0304,0.75645
203,-14.025,-26.138,1.1255,0.91111,1.0791,0.75179
204,-13.467,-25.537,1.4119,0.91907,1.0701,0.7323
205,-11.469,-25.804,1.1265,0.94965,1.1159,0.75278
206,-8.5113,-25.977,0.93372,0.85209,1.042,0.77058
207,-4.4877,-28.59,1.0809,0.89253,1.0529,0.76539
208,-4.842,-27.801,1.1563,0.84001,0.98095,0.76876
209,-5.0608,-27.471,1.1755,0.88049,1.0575,0.77939
210,-2.4253,-29.547,1.1226,0.83842,1.0347,0.78773
211,-1.8706,-29.808,0.88266,0.75754,0.95745,0.77591
212,-3.6956,-30.392,1.0082,0.81809,1.0391,0.77615
213,-1.8831,-30.384,0.80443,0.72027,0.92782,0.78962
214,-2.8775,-29.842,0.66418,0.78013,0.96299,0.77887
215,-3.2792,-33.197,1.4818,0.72461,0.97845,0.77611
216,-0.30626,-33.64,1.4733,0.75723,1.0047,0.76482
217,-1.7873,-33.16,1.965,0.68178,0.92363,0.77205
218,-2.2689,-34.186,1.8757,0.73892,0.94172,0.75608
219,-1.5908,-34.082,1.7595,0.8109,1.0252,0.75237
220,-1.3365,-35.914,2.2606,0.78684,1.0304,0.75416
221,-2.5057,-35.934,2.2014,0.72564,1.0007,0.76383
222,-1.5272,-36.241,1.7554,0.71425,0.98472,0.75291
223,-1.5646,-38.009,2.2602,0.72469,1.0219,0.7555
224,-2.4979,-39.228,2.4199,0.66001,0.9357,0.74059
225,-2.056,-38.405,2.4404,0.71032,0.97375,0.72029
226,-4.6338,-40.672,2.8714,0.6447,0.90606,0.71121
227,-2.4143,-40.757,3.3292,0.66812,0.8955,0.70408
228,-4.6298,-40.209,4.0986,0.61001,0.86254,0.71247
229,-3.9972,-40.643,3.6353,0.6342,0.91095,0.72404
230,-1.9547,-40.728,4.1826,0.60988,0.87592,0.73076
231,-0.35264,-39.456,3.9647,0.67834,0.92658,0.72671
232,-2.0474,-39.429,3.7527,0.60587,0.80113,0.73655
233,1.4936,-39.337,3.8678,0.64311,0.93573,0.75285
234,2.1435,-39.564,4.6825,0.63891,0.94359,0.76088
235,2.5054,-39.014,4.233,0.56556,0.82299,0.76573
236,2.8361,-37.83,3.8779,0.60969,0.8842,0.76971
237,2.2069,-37.534,3.9761,0.64644,0.84765,0.77123
238,2.974,-36.688,4.1516,0.60184,0.7822,0.77632
239,2.7902,-36.609,3.8329,0.65466,0.87144,0.76629
240,3.1116,-36.311,2.6493,0.58148,0.72327,0.76161
241,2.2784,-37.117,3.3974,0.57419,0.76325,0.76984
242,2.1884,-36.519,3.198,0.60493,0.75777,0.76413
243,1.5498,-36.078,3.199,0.62374,0.76773,0.78093
244,1.627,-36.347,3.3854,0.55196,0.72392,0.7828
245,0.28113,-35.475,3.2132,0.61571,0.80743,0.77739
246,1.1905,-36.802,4.1123,0.56916,0.75944,0.7881
247,0.76442,-35.965,4.3834,0.59171,0.78983,0.79059
248,2.0492,-36.391,4.5548,0.54222,0.72302,0.78666
249,0.80423,-35.451,4.4385,0.61975,0.80779,0.79078
250,1.1845,-35.103,4.9424,0.62014,0.80819,0.79292
251,0.38547,-34.215,4.6683,0.62619,0.82174,0.78133
252,1.3533,-35.236,4.4414,0.56954,0.7482,0.79149
253,2.6587,-34.54,4.6795,0.62963,0.84708,0.80728
254,0.95874,-34.837,5.236,0.59993,0.78172,0.80841
255,1.8552,-33.089,4.9929,0.65815,0.84522,0.81323
256,1.545,-32.471,5.2237,0.61644,0.77587,0.82671
257,4.7826,-34.244,6.4079,0.23677,0.23167,0.83792
258,2.6874,-34.147,8.1179,0.15957,0.079389,0.86236
259,1.1918,-32.661,8.3121,0.17992,0.10861,0.86853
260,3.96,-31.311,8.4923,0.34366,0.28046,0.86522
261,3.538,-30.216,8.2863,0.4428,0.46641,0.87266
262,4.3231,-28.826,8.6942,0.62595,0.68005,0.88041
263,3.5072,-27.415,9.4244,0.73103,0.80419,0.88206
264,4.4781,-26.875,9.4747,0.6605,0.74391,0.87726
265,6.5215,-26.329,9.8384,0.75515,0.82377,0.88115
266,3.9355,-25.711,9.4935,0.75861,0.8424,0.87576
267,2.9612,-23.784,9.7278,0.76525,0.83127,0.88241
268,3.73,-24.133,9.3557,0.79266,0.84921,0.88074
269,3.7136,-23.38,9.224,0.78751,0.85793,0.89748
270,3.2246,-23.146,9.1752,0.77353,0.88345,0.90174
271,2.9184,-22.967,9.5624,0.78736,0.89046,0.91083
272,2.9283,-22.082,9.3367,0.81805,0.87294,0.92312
273,2.598,-20.509,8.5649,0.87074,0.93831,0.93208
274,3.8901,-19.901,8.7091,0.83453,0.88996,0.93802
275,3.9704,-19.136,8.5699,0.88765,0.9425,0.93771
276,2.7884,-18.877,8.7687,0.89085,0.97865,0.92627
277,3.3004,-19.007,8.6214,0.86522,0.94548,0.93457
278,0.73937,-17.341,8.9114,0.96748,1.0221,0.92343
279,-0.51605,-19.34,9.204,0.94449,1.0148,0.93181
280,-0.17477,-18.052,9.4816,0.95129,0.9924,0.93013
281,1.1305,-19.605,9.6822,1.0122,1.0896,0.92568
282,12.116,-10.262,7.1712,0.92342,0.99817,1.0285
283,11.843,-11.4,7.1306,1.0166,1.0337,1.0603
284,10.958,-11.022,6.7703,0.97411,0.9926,1.0577
285,11.411,-11.428,6.5584,1.0364,1.0251,1.0523
286,12.747,-12.105,7.002,0.97606,0.97213,1.0457
287,10.05,-11.175,6.6942,0.99766,0.978,1.0713
288,10.755,-10.617,6.6847,0.96364,0.94834,1.0785
289,9.2642,-11.517,6.5558,0.92884,0.94298,1.0709
290,11.479,-11.397,6.8949,0.98341,0.99975,1.0709
291,12.136,-11.122,6.8072,0.96635,0.97661,1.0664
292,10.648,-10.864,6.9099,0.98752,0.98104,1.0754
293,10.448,-9.9942,6.785,1.0152,0.99902,1.0753
294,10.987,-10.543,7.0426,0.99552,0.9895,1.079
295,11.806,-10.41,6.7925,1.0385,1.0254,1.065
296,12.69,-11.192,6.5624,1.0334,1.0266,1.0607
297,12.541,-10.222,6.6468,1.1146,1.0654,1.0691
298,12.624,-10.838,6.3796,1.1014,1.1076,1.0684
299,12.447,-9.466,6.4911,1.0542,1.0273,1.0727
300,12.476,-9.5112,6.3237,1.0508,1.0422,1.0722
301,12.488,-9.9474,5.9104,1.1076,1.0799,1.0771
302,13.155,-10.204,5.7012,1.0757,1.0761,1.0754
303,12.858,-9.4206,5.8969,1.1237,1.1143,1.0733
304,13.165,-10.576,6.2414,1.062,1.0721,1.0799
305,11.217,-10.83,6.7518,1.0719,1.0781,1.0673
306,12.963,-10.632,6.8342,1.1185,1.1111,1.0487
307,13.009,-11.669,7.0589,1.092,1.1099,1.0634
308,11.977,-11.477,7.4711,1.1413,1.1522,1.0544
309,10.45,-12.367,7.5529,1.1244,1.1438,1.0405
310,12.556,-11.63,7.7444,1.122,1.1698,1.035
311,10.861,-11.897,7.6291,1.095,1.1142,1.0363
312,12.084,-12.2,7.6775,1.1113,1.1438,1.0414
313,11.926,-13.011,8.1845,1.1158,1.1479,1.0463
314,13.709,-12.201,8.2081,1.0679,1.0887,1.0411
315,12.155,-13.13,7.8351,0.93166,0.88074,1.031
316,10.292,-12.101,7.6717,0.78768,0.75011,1.0341
317,11.572,-13.324,7.6934,0.84607,0.85544,1.0387
318,12.274,-13.719,7.6651,0.83785,0.90095,1.0586
319,13.111,-13.452,7.8234,0.94815,0.98004,1.0467
320,13.305,-12.865,7.55,0.86019,0.9204,1.0685
321,13.816,-13.224,7.5355,0.89242,0.95489,1.0744
322,14.031,-11.79,6.5585,0.95543,0.99289,1.0718
323,13.084,-12.306,6.8759,0.91392,0.94999,1.0651
324,12.086,-13.227,7.0745,0.97823,1,1.0612
325,11.561,-12.833,7.2303,0.9194,0.94219,1.0679
326,14.54,-13.08,7.4762,0.94589,0.98233,1.0649
327,14.437,-14.564,7.8154,0.95296,1.0377,1.0451
328,12.455,-14.007,8.1165,0.94587,0.99523,1.0486
329,14.859,-14.815,8.8112,1.043,1.1375,1.0435
330,13.631,-15.227,8.9217,1.0144,1.1041,1.0458
331,14.406,-14.054,9.3211,1.0769,1.138,1.0348
332,16.866,-13.862,9.6998,1.0191,1.058,1.0452
333,15.069,-13.471,9.9966,1.0842,1.0931,1.0408
334,16.557,-14.41,10.215,1.0729,1.0953,1.0309
335,15.938,-14.409,10.425,1.0697,1.1341,1.0225
336,16.245,-14.021,10.61,1.0165,1.1043,1.0101
337,14.683,-15.332,10.324,1.0314,1.1208,0.99449
338,15.583,-17.53,11.051,0.97526,1.0579,1.0053
339,15.082,-18.631,11.384,0.96574,1.1118,0.98475
340,14.658,-18.986,11.132,0.97886,1.1134,0.95498
341,13.111,-21.23,10.794,0.9425,1.037,0.95915
342,14.398,-22.579,11.007,0.89403,0.99984,0.9396
343,11.675,-24.954,9.9932,0.82608,0.93793,0.91985
344,11.2,-27.126,9.5925,0.91487,0.96055,0.86746
345,8.9256,-32.459,8.8173,0.85549,1.052,0.87639
346,6.692,-35.087,7.3514,0.78453,0.96489,0.84607
347,6.9275,-40.694,6.6364,0.60794,0.8814,0.79266
348,3.375,-41.42,5.7733,0.54503,0.75125,0.75006
349,-0.43019,-40.867,9.2924,0.26901,0.20961,0.70572
350,-9.2786,-42.171,19.46,0.030135,0.11263,0.71289
351,-12.529,-33.14,18.892,0.26061,0.18957,0.7092
352,-16.039,-35.823,16.243,0.19461,0.19373,0.65368
353,-16.563,-32.776,12.442,0.1207,0.090322,0.72963
354,-18.364,-27.452,11.877,0.078592,0.0032118,0.78151
355,-19.632,-22.16,10.081,0.070045,0.014942,0.82266
381,4.2854,-34.951,3.5079,0.7944,0.75802,0.79106
382,11.007,-33.069,2.6881,0.80716,0.83673,0.81301
383,8.8931,-28.161,3.7097,0.88474,0.86267,0.83833
384,8.184,-24.061,4.0868,0.86599,0.85956,0.86372
385,7.7931,-23.285,4.7292,0.89958,0.9239,0.9187
386,8.0328,-19.971,5.1601,0.93018,0.94312,0.94068
387,7.0103,-19.466,5.9058,0.91997,0.94062,0.95207
388,5.1731,-18.571,5.9231,0.96724,0.95151,0.94205
389,7.2185,-18.398,6.5579,0.95937,0.94814,0.9532
390,6.6591,-17.962,6.6396,0.95597,0.96546,0.95648
391,7.4449,-17.973,6.5312,1.0506,1.0377,0.95533
392,4.9545,-17.951,6.4059,0.97831,0.96418,0.95759
393,5.0952,-16.439,6.3062,0.98777,0.98648,0.96737
394,7.429,-16.775,6.1014,0.94749,0.93468,0.97225
395,10.683,-16.132,6.1652,0.98399,0.95986,0.97344
396,11.325,-15.186,5.7308,0.95983,0.97592,0.98578
397,13.075,-14.417,5.3084,1.0138,1.0464,0.98863
398,15.736,-14.625,4.9463,1.0076,1.0721,0.97675
399,16.253,-14.302,5.1171,0.9935,1.0885,0.96671
400,17.532,-14.131,4.801,0.93004,0.99235,0.99547
401,16.616,-14.387,5.5022,0.75095,0.7657,0.97695
402,21.509,-14.011,5.4658,0.062985,0.047146,0.9633
403,22.229,-14.135,5.9999,0.017145,0.012168,0.95351
404,21.1,-13.377,6.665,0.082679,0.094538,0.94235
405,21.41,-12.521,6.2633,0.55149,0.55679,0.92348
406,22.3,-12.957,5.7617,0.8321,0.84584,0.92073
407,22.721,-13.576,5.6565,0.98366,1.085,0.92641
408,24.954,-13.372,5.327,1.2403,1.299,0.94018
409,24.527,-13.33,5.212,1.2756,1.3327,0.9364
410,23.051,-12.156,5.1871,1.1584,1.2019,0.94234
411,22.217,-11.246,5.4896,0.76921,0.75202,0.93793
412,21.622,-11.603,6.1559,0.23311,0.15328,0.93761
413,21.929,-11.845,6.0182,0.1614,0.10472,0.92827
414,20.637,-11.455,6.1446,0.39543,0.37333,0.95224
415,18.666,-11.948,5.2955,0.74411,0.77307,0.95557
416,19.516,-12.202,4.7753,0.88386,0.89607,0.96398
417,20.936,-12.034,4.3084,1.024,1.0765,0.97049
418,21.136,-13.215,4.4976,1.0069,1.0745,0.9647
419,19.261,-14.669,4.5262,0.94308,1.0066,0.95886
420,19.904,-13.753,4.7506,1.0929,1.1256,0.95778
421,18.163,-13.996,5.598,0.86739,0.92699,0.95102
422,16.51,-13.853,5.859,0.75981,0.80402,0.95093
423,17.872,-13.714,5.9615,0.76853,0.8055,0.96523
424,15.837,-12.465,5.7097,0.84041,0.8518,0.95317
425,16.739,-13.449,5.8425,0.82349,0.85411,0.95222
426,16.282,-13.128,5.2775,0.80804,0.85269,0.95904
427,15.96,-12.253,5.1962,0.78592,0.82644,0.96828
428,15.658,-12.841,4.6255,0.80584,0.83462,0.96049
429,13.948,-12.267,4.1505,0.76609,0.80075,0.97127
430,13.912,-13.396,4.1634,0.78664,0.83496,0.97147
431,12.918,-12.716,4.3157,0.79138,0.79793,0.97382
432,11.494,-12.632,4.444,0.79325,0.78752,0.99045
433,8.584,-12.006,4.9162,0.75123,0.7985,0.99003
434,7.7002,-11.572,5.6073,0.78559,0.8054,0.99901
435,8.2189,-11.49,6.5075,0.81608,0.84617,1.0102
436,7.8842,-11.642,7.602,0.76379,0.80825,1.025
437,5.7167,-10.122,7.7337,0.74429,0.77449,1.0233
438,7.1206,-11.457,8.4675,0.67575,0.6661,1.0194
439,8.6488,-11.457,8.5167,0.27087,0.17024,1.0151
440,7.7596,-12.578,8.1182,0.081783,0.070608,1.0161
441,6.4746,-11.364,8.7655,0.10792,0.084056,1.0267
442,8.0547,-11.553,8.3375,0.25538,0.18303,1.032
443,6.3252,-10.816,7.9831,0.58568,0.60046,1.0212
444,6.9672,-11.46,7.0084,0.79338,0.8085,1.0334
445,8.5303,-10.31,6.5416,0.86536,0.84815,1.0484
446,8.711,-10.574,6.7717,0.88505,0.868,1.0437
447,8.2316,-10.149,6.6716,0.94499,0.9343,1.0333
448,9.4427,-9.8755,6.5535,0.96677,0.91631,1.0467
449,8.3806,-10.134,6.5588,0.98441,0.95343,1.0293
450,9.4294,-10.491,6.4652,0.99877,0.97266,1.0343
451,9.1924,-11.581,6.336,1.0099,0.97919,1.0221
452,8.5551,-11.643,6.3112,0.99471,0.98894,1.0212
453,8.3681,-11.106,5.9845,1.1097,1.052,1.0313
454,9.3212,-12.254,6.3881,1.0437,1.0232,1.0306
455,8.1761,-11.986,5.9889,1.0685,1.0755,1.0477
456,7.3971,-12.882,6.0811,1.1195,1.0795,1.0304
457,7.792,-12.706,6.1994,1.0523,1.0324,1.0113
458,7.9343,-12.43,5.918,1.1534,1.1193,1.0162
459,6.8137,-12.189,5.6706,1.1865,1.1208,1.0138
460,7.045,-12.686,5.3456,1.1261,1.0781,1.0053
461,6.7359,-11.762,5.0827,1.1352,1.1398,1.0059
